!13C to 13N bdecay
!From ../13c-13n_betadecay.dat compiled by GMP from Schwab et al. 2017
!Experimental data used from Zegers et al. 2008
!
!Log(rhoY)       Log(T)        mu        dQ           Vs           Log(beta-decay-rate)   nu-energy-loss    gamma-energy
!Log(g/cm^3)     Log(K)        erg       erg          erg          Log(1/s)               Log(erg/s)        Log(erg/s)
8.560000       8.350000     0.000000   0.067000     0.0171       -99.999000           -1.057943e+02         -100.00
8.560000       8.400000     0.000000   0.066600     0.0171       -99.999000           -1.057943e+02         -100.00
8.560000       8.450000     0.000000   0.066100     0.0171       -99.999000           -1.057943e+02         -100.00
8.560000       8.500000     0.000000   0.065700     0.0171       -99.999000           -9.832369e+01         -100.00
8.560000       8.550000     0.000000   0.065100     0.0171       -99.999000           -8.886779e+01         -100.00
8.560000       8.600000     0.000000   0.064600     0.0171       -99.999000           -8.041619e+01         -100.00
8.560000       8.650000     0.000000   0.064000     0.0171       -99.999000           -7.285949e+01         -100.00
8.560000       8.700000     0.000000   0.063400     0.0171       -99.999000           -6.610009e+01         -100.00
8.560000       8.750000     0.000000   0.062700     0.0171       -99.999000           -6.005109e+01         -100.00
8.560000       8.800000     0.000000   0.062000     0.0171       -99.999000           -5.463489e+01         -100.00
8.560000       8.850000     0.000000   0.061300     0.0171       -99.999000           -4.978249e+01         -100.00
8.560000       8.900000     0.000000   0.060500     0.0171       -99.999000           -4.543229e+01         -100.00
8.560000       8.950000     0.000000   0.059700     0.0171       -99.999000           -4.152929e+01         -100.00
8.560000       9.000000     0.000000   0.058900     0.0171       -99.999000           -3.802449e+01         -100.00
8.560000       9.050000     0.000000   0.058000     0.0171       -99.999000           -3.487419e+01         -100.00
8.560000       9.100000     0.000000   0.057000     0.0171       -99.999000           -3.203949e+01         -100.00
8.560000       9.150000     0.000000   0.056000     0.0171       -99.999000           -2.948549e+01         -100.00
8.560000       9.200000     0.000000   0.055000     0.0171       -99.999000           -2.718139e+01         -100.00
8.560000       9.250000     0.000000   0.054000     0.0171       -99.999000           -2.509929e+01         -100.00
8.560000       9.300000     0.000000   0.052900     0.0171       -99.999000           -2.321469e+01         -100.00
8.560000       9.350000     0.000000   0.051700     0.0171       -99.999000           -2.150539e+01         -100.00
8.560000       9.400000     0.000000   0.050500     0.0171       -99.999000           -1.995199e+01         -100.00
8.560000       9.450000     0.000000   0.049300     0.0171       -99.999000           -1.853669e+01         -100.00
8.560000       9.500000     0.000000   0.048100     0.0171       -99.999000           -1.724399e+01         -100.00
8.560000       9.550000     0.000000   0.049100     0.0171       -99.999000           -1.605719e+01         -100.00
8.560000       9.600000     0.000000   0.048000     0.0171       -99.999000           -1.496909e+01         -100.00
8.560000       9.650000     0.000000   0.044000     0.0171       -99.999000           -1.396849e+01         -100.00
8.580000       8.000000     0.000000   0.070500     0.0173       -99.999000           -1.057943e+02         -100.00
8.580000       8.050000     0.000000   0.070200     0.0173       -99.999000           -1.057943e+02         -100.00
8.580000       8.100000     0.000000   0.069900     0.0173       -99.999000           -1.057943e+02         -100.00
8.580000       8.150000     0.000000   0.069600     0.0173       -99.999000           -1.057943e+02         -100.00
8.580000       8.200000     0.000000   0.069300     0.0173       -99.999000           -1.057943e+02         -100.00
8.580000       8.250000     0.000000   0.068900     0.0173       -99.999000           -1.057943e+02         -100.00
8.580000       8.300000     0.000000   0.068500     0.0173       -99.999000           -1.057943e+02         -100.00
8.580000       8.350000     0.000000   0.068100     0.0173       -99.999000           -1.057943e+02         -100.00
8.580000       8.400000     0.000000   0.067700     0.0173       -99.999000           -1.057943e+02         -100.00
8.580000       8.450000     0.000000   0.067200     0.0173       -99.999000           -1.057943e+02         -100.00
8.580000       8.500000     0.000000   0.066700     0.0173       -99.999000           -9.920119e+01         -100.00
8.580000       8.550000     0.000000   0.066200     0.0173       -99.999000           -8.964999e+01         -100.00
8.580000       8.600000     0.000000   0.065700     0.0173       -99.999000           -8.111349e+01         -100.00
8.580000       8.650000     0.000000   0.065100     0.0173       -99.999000           -7.348109e+01         -100.00
8.580000       8.700000     0.000000   0.064400     0.0173       -99.999000           -6.665419e+01         -100.00
8.580000       8.750000     0.000000   0.063800     0.0173       -99.999000           -6.054509e+01         -100.00
8.580000       8.800000     0.000000   0.063100     0.0173       -99.999000           -5.507539e+01         -100.00
8.580000       8.850000     0.000000   0.062300     0.0173       -99.999000           -5.017529e+01         -100.00
8.580000       8.900000     0.000000   0.061600     0.0173       -99.999000           -4.578249e+01         -100.00
8.580000       8.950000     0.000000   0.060700     0.0173       -99.999000           -4.184159e+01         -100.00
8.580000       9.000000     0.000000   0.059900     0.0173       -99.999000           -3.830299e+01         -100.00
8.580000       9.050000     0.000000   0.059000     0.0173       -99.999000           -3.512259e+01         -100.00
8.580000       9.100000     0.000000   0.058000     0.0173       -99.999000           -3.226109e+01         -100.00
8.580000       9.150000     0.000000   0.057000     0.0173       -99.999000           -2.968329e+01         -100.00
8.580000       9.200000     0.000000   0.056000     0.0173       -99.999000           -2.735779e+01         -100.00
8.580000       9.250000     0.000000   0.054900     0.0173       -99.999000           -2.525679e+01         -100.00
8.580000       9.300000     0.000000   0.053800     0.0173       -99.999000           -2.335529e+01         -100.00
8.580000       9.350000     0.000000   0.052700     0.0173       -99.999000           -2.163109e+01         -100.00
8.580000       9.400000     0.000000   0.051500     0.0173       -99.999000           -2.006419e+01         -100.00
8.580000       9.450000     0.000000   0.050200     0.0173       -99.999000           -1.863709e+01         -100.00
8.580000       9.500000     0.000000   0.049000     0.0173       -99.999000           -1.733379e+01         -100.00
8.580000       9.550000     0.000000   0.050000     0.0173       -99.999000           -1.613769e+01         -100.00
8.580000       9.600000     0.000000   0.048900     0.0173       -99.999000           -1.504129e+01         -100.00
8.580000       9.650000     0.000000   0.044900     0.0173       -99.999000           -1.403329e+01         -100.00
8.600000       8.000000     0.000000   0.071600     0.0176       -99.999000           -1.057943e+02         -100.00
8.600000       8.050000     0.000000   0.071400     0.0176       -99.999000           -1.057943e+02         -100.00
8.600000       8.100000     0.000000   0.071100     0.0176       -99.999000           -1.057943e+02         -100.00
8.600000       8.150000     0.000000   0.070700     0.0176       -99.999000           -1.057943e+02         -100.00
8.600000       8.200000     0.000000   0.070400     0.0176       -99.999000           -1.057943e+02         -100.00
8.600000       8.250000     0.000000   0.070000     0.0176       -99.999000           -1.057943e+02         -100.00
8.600000       8.300000     0.000000   0.069700     0.0176       -99.999000           -1.057943e+02         -100.00
8.600000       8.350000     0.000000   0.069200     0.0176       -99.999000           -1.057943e+02         -100.00
8.600000       8.400000     0.000000   0.068800     0.0176       -99.999000           -1.057943e+02         -100.00
8.600000       8.450000     0.000000   0.068300     0.0176       -99.999000           -1.057943e+02         -100.00
8.600000       8.500000     0.000000   0.067800     0.0176       -99.999000           -1.000925e+02         -100.00
8.600000       8.550000     0.000000   0.067300     0.0176       -99.999000           -9.044449e+01         -100.00
8.600000       8.600000     0.000000   0.066700     0.0176       -99.999000           -8.182179e+01         -100.00
8.600000       8.650000     0.000000   0.066200     0.0176       -99.999000           -7.411249e+01         -100.00
8.600000       8.700000     0.000000   0.065500     0.0176       -99.999000           -6.721709e+01         -100.00
8.600000       8.750000     0.000000   0.064900     0.0176       -99.999000           -6.104689e+01         -100.00
8.600000       8.800000     0.000000   0.064100     0.0176       -99.999000           -5.552279e+01         -100.00
8.600000       8.850000     0.000000   0.063400     0.0176       -99.999000           -5.057419e+01         -100.00
8.600000       8.900000     0.000000   0.062600     0.0176       -99.999000           -4.613819e+01         -100.00
8.600000       8.950000     0.000000   0.061800     0.0176       -99.999000           -4.215879e+01         -100.00
