!13N to 13C e-capture
!From ../13n-13c_electroncapture.dat compiled by GMP from Schwab et al. 2017
!Experimental data used from Zegers et al. 2008
!
!Log(rhoY)       Log(T)        mu        dQ           Vs           Log(e-cap-rate)   nu-energy-loss       gamma-energy
!Log(g/cm^3)     Log(K)        erg       erg          erg          Log(1/s)          Log(erg/s)           Log(erg/s)
9.080000       8.900000     0.000000   -0.093900     0.0253       1.072800             -3.989590e+00         -100.00
9.080000       8.950000     0.000000   -0.092900     0.0253       1.073200             -3.988890e+00         -100.00
9.080000       9.000000     0.000000   -0.091900     0.0253       1.073800             -3.988090e+00         -100.00
9.080000       9.050000     0.000000   -0.090700     0.0253       1.074400             -3.987190e+00         -100.00
9.080000       9.100000     0.000000   -0.089600     0.0253       1.075200             -3.985990e+00         -100.00
9.080000       9.150000     0.000000   -0.088300     0.0253       1.076200             -3.984590e+00         -100.00
9.080000       9.200000     0.000000   -0.087000     0.0253       1.077300             -3.982990e+00         -100.00
9.080000       9.250000     0.000000   -0.085700     0.0253       1.078700             -3.980890e+00         -100.00
9.080000       9.300000     0.000000   -0.084200     0.0253       1.080300             -3.978490e+00         -100.00
9.080000       9.350000     0.000000   -0.082700     0.0253       1.082400             -3.975390e+00         -100.00
9.080000       9.400000     0.000000   -0.081200     0.0253       1.084900             -3.971690e+00         -100.00
9.080000       9.450000     0.000000   -0.079600     0.0253       1.087900             -3.967090e+00         -100.00
9.080000       9.500000     0.000000   -0.077900     0.0253       1.091700             -3.961390e+00         -100.00
9.080000       9.550000     0.000000   -0.076100     0.0253       1.096300             -3.954390e+00         -100.00
9.080000       9.600000     0.000000   -0.074400     0.0253       1.102000             -3.945690e+00         -100.00
9.080000       9.650000     0.000000   -0.072500     0.0253       1.109100             -3.934890e+00         -100.00
9.100000       8.000000     0.000000   -0.106300     0.0257       1.101900             -3.957590e+00         -100.00
9.100000       8.050000     0.000000   -0.106000     0.0257       1.101900             -3.957490e+00         -100.00
9.100000       8.100000     0.000000   -0.105600     0.0257       1.102000             -3.957390e+00         -100.00
9.100000       8.150000     0.000000   -0.105300     0.0257       1.102100             -3.957290e+00         -100.00
9.100000       8.200000     0.000000   -0.104900     0.0257       1.102100             -3.957190e+00         -100.00
9.100000       8.250000     0.000000   -0.104400     0.0257       1.102200             -3.957090e+00         -100.00
9.100000       8.300000     0.000000   -0.104000     0.0257       1.102300             -3.956990e+00         -100.00
9.100000       8.350000     0.000000   -0.103500     0.0257       1.102400             -3.956790e+00         -100.00
9.100000       8.400000     0.000000   -0.103000     0.0257       1.102600             -3.956690e+00         -100.00
9.100000       8.450000     0.000000   -0.102400     0.0257       1.102700             -3.956490e+00         -100.00
9.100000       8.500000     0.000000   -0.101800     0.0257       1.102800             -3.956290e+00         -100.00
9.100000       8.550000     0.000000   -0.101200     0.0257       1.103000             -3.956090e+00         -100.00
9.100000       8.600000     0.000000   -0.100500     0.0257       1.103200             -3.955790e+00         -100.00
9.100000       8.650000     0.000000   -0.099800     0.0257       1.103400             -3.955590e+00         -100.00
9.100000       8.700000     0.000000   -0.099100     0.0257       1.103600             -3.955190e+00         -100.00
9.100000       8.750000     0.000000   -0.098200     0.0257       1.103900             -3.954890e+00         -100.00
9.100000       8.800000     0.000000   -0.097400     0.0257       1.104200             -3.954490e+00         -100.00
9.100000       8.850000     0.000000   -0.096500     0.0257       1.104500             -3.953990e+00         -100.00
9.100000       8.900000     0.000000   -0.095500     0.0257       1.104900             -3.953390e+00         -100.00
9.100000       8.950000     0.000000   -0.094500     0.0257       1.105400             -3.952790e+00         -100.00
9.100000       9.000000     0.000000   -0.093400     0.0257       1.105900             -3.951990e+00         -100.00
9.100000       9.050000     0.000000   -0.092300     0.0257       1.106500             -3.950990e+00         -100.00
9.100000       9.100000     0.000000   -0.091100     0.0257       1.107300             -3.949890e+00         -100.00
9.100000       9.150000     0.000000   -0.089900     0.0257       1.108200             -3.948590e+00         -100.00
9.100000       9.200000     0.000000   -0.088500     0.0257       1.109300             -3.946890e+00         -100.00
9.100000       9.250000     0.000000   -0.087200     0.0257       1.110700             -3.944890e+00         -100.00
9.100000       9.300000     0.000000   -0.085700     0.0257       1.112300             -3.942490e+00         -100.00
9.100000       9.350000     0.000000   -0.084200     0.0257       1.114300             -3.939490e+00         -100.00
9.100000       9.400000     0.000000   -0.082600     0.0257       1.116700             -3.935790e+00         -100.00
9.100000       9.450000     0.000000   -0.081000     0.0257       1.119700             -3.931290e+00         -100.00
9.100000       9.500000     0.000000   -0.079300     0.0257       1.123400             -3.925790e+00         -100.00
9.100000       9.550000     0.000000   -0.077600     0.0257       1.127900             -3.918890e+00         -100.00
9.100000       9.600000     0.000000   -0.075800     0.0257       1.133500             -3.910390e+00         -100.00
9.100000       9.650000     0.000000   -0.073900     0.0257       1.140400             -3.899890e+00         -100.00
9.120000       8.000000     0.000000   -0.108000     0.0261       1.134100             -3.921290e+00         -100.00
9.120000       8.050000     0.000000   -0.107700     0.0261       1.134200             -3.921190e+00         -100.00
9.120000       8.100000     0.000000   -0.107300     0.0261       1.134200             -3.921090e+00         -100.00
9.120000       8.150000     0.000000   -0.106900     0.0261       1.134300             -3.920990e+00         -100.00
9.120000       8.200000     0.000000   -0.106500     0.0261       1.134400             -3.920890e+00         -100.00
9.120000       8.250000     0.000000   -0.106100     0.0261       1.134500             -3.920790e+00         -100.00
9.120000       8.300000     0.000000   -0.105700     0.0261       1.134600             -3.920590e+00         -100.00
9.120000       8.350000     0.000000   -0.105200     0.0261       1.134700             -3.920490e+00         -100.00
9.120000       8.400000     0.000000   -0.104600     0.0261       1.134800             -3.920290e+00         -100.00
9.120000       8.450000     0.000000   -0.104100     0.0261       1.134900             -3.920190e+00         -100.00
9.120000       8.500000     0.000000   -0.103500     0.0261       1.135100             -3.919990e+00         -100.00
9.120000       8.550000     0.000000   -0.102900     0.0261       1.135200             -3.919790e+00         -100.00
9.120000       8.600000     0.000000   -0.102200     0.0261       1.135400             -3.919490e+00         -100.00
9.120000       8.650000     0.000000   -0.101500     0.0261       1.135600             -3.919190e+00         -100.00
9.120000       8.700000     0.000000   -0.100700     0.0261       1.135800             -3.918890e+00         -100.00
9.120000       8.750000     0.000000   -0.099900     0.0261       1.136100             -3.918590e+00         -100.00
9.120000       8.800000     0.000000   -0.099000     0.0261       1.136400             -3.918190e+00         -100.00
9.120000       8.850000     0.000000   -0.098100     0.0261       1.136700             -3.917690e+00         -100.00
9.120000       8.900000     0.000000   -0.097100     0.0261       1.137100             -3.917090e+00         -100.00
9.120000       8.950000     0.000000   -0.096100     0.0261       1.137500             -3.916490e+00         -100.00
9.120000       9.000000     0.000000   -0.095000     0.0261       1.138100             -3.915690e+00         -100.00
9.120000       9.050000     0.000000   -0.093900     0.0261       1.138700             -3.914790e+00         -100.00
9.120000       9.100000     0.000000   -0.092700     0.0261       1.139500             -3.913690e+00         -100.00
9.120000       9.150000     0.000000   -0.091400     0.0261       1.140400             -3.912390e+00         -100.00
9.120000       9.200000     0.000000   -0.090100     0.0261       1.141400             -3.910690e+00         -100.00
9.120000       9.250000     0.000000   -0.088700     0.0261       1.142800             -3.908790e+00         -100.00
9.120000       9.300000     0.000000   -0.087200     0.0261       1.144400             -3.906390e+00         -100.00
9.120000       9.350000     0.000000   -0.085700     0.0261       1.146300             -3.903490e+00         -100.00
